"lower";"median";"upper";"time";"item"
0.000683367375;0.02089465;1.867075;0;"extinction_rate"
7.83672375e-05;0.01820025;0.4260895;0.57075303030303;"extinction_rate"
3.693065e-06;0.01697335;0.218446;1.14150606060606;"extinction_rate"
1.29583125e-07;0.01620865;0.164502;1.71225909090909;"extinction_rate"
1.1032975e-08;0.01578825;0.13986675;2.28301212121212;"extinction_rate"
3.32025375e-09;0.01539545;0.123538875;2.85376515151515;"extinction_rate"
1.6751175e-09;0.015044;0.118269625;3.42451818181818;"extinction_rate"
1.09238875e-09;0.01485765;0.114319;3.99527121212121;"extinction_rate"
4.81824375e-10;0.0146727;0.11209625;4.56602424242424;"extinction_rate"
3.89557e-10;0.0144902;0.108808875;5.13677727272727;"extinction_rate"
2.40903875e-10;0.01439615;0.108131125;5.7075303030303;"extinction_rate"
1.518795e-10;0.01419875;0.10677675;6.27828333333333;"extinction_rate"
1.06726125e-10;0.01408965;0.10715175;6.84903636363636;"extinction_rate"
3.3911025e-11;0.01391945;0.106165125;7.41978939393939;"extinction_rate"
3.968425e-11;0.01385065;0.105172;7.99054242424243;"extinction_rate"
2.03616625e-11;0.0137485;0.10268475;8.56129545454545;"extinction_rate"
2.16443375e-11;0.01367665;0.102187;9.13204848484849;"extinction_rate"
1.5898275e-11;0.01360685;0.100349;9.70280151515152;"extinction_rate"
5.896915e-12;0.0134861;0.0998529875;10.2735545454545;"extinction_rate"
4.60707e-12;0.01336575;0.0998035125;10.8443075757576;"extinction_rate"
3.1487e-12;0.013311;0.0997623875;11.4150606060606;"extinction_rate"
1.984095e-12;0.01324465;0.0990426375;11.9858136363636;"extinction_rate"
2.3772275e-12;0.0132395;0.0967717;12.5565666666667;"extinction_rate"
2.014145e-12;0.01314775;0.0969747375;13.1273196969697;"extinction_rate"
1.29852e-12;0.01301575;0.097625375;13.6980727272727;"extinction_rate"
8.3398125e-13;0.01291575;0.097280575;14.2688257575758;"extinction_rate"
4.20345875e-13;0.01289705;0.0964077;14.8395787878788;"extinction_rate"
4.3145075e-13;0.01275065;0.0942725125;15.4103318181818;"extinction_rate"
2.3006175e-13;0.0126613;0.092478;15.9810848484849;"extinction_rate"
7.27615625e-14;0.0126049;0.091884;16.5518378787879;"extinction_rate"
4.08930875e-14;0.0125631;0.0901020375;17.1225909090909;"extinction_rate"
4.524735e-14;0.01239285;0.0892621;17.6933439393939;"extinction_rate"
1.034998e-14;0.01235755;0.088867875;18.264096969697;"extinction_rate"
9.5824475e-15;0.0122243;0.08793275;18.83485;"extinction_rate"
6.69145875e-15;0.01215735;0.0861347625;19.405603030303;"extinction_rate"
6.7632475e-15;0.0121026;0.0850424125;19.9763560606061;"extinction_rate"
2.66283625e-15;0.0119842;0.084396;20.5471090909091;"extinction_rate"
1.68744625e-15;0.01192745;0.0843596125;21.1178621212121;"extinction_rate"
7.73630875e-16;0.0119173;0.0843562625;21.6886151515152;"extinction_rate"
4.49984125e-16;0.01187;0.08396215;22.2593681818182;"extinction_rate"
7.4880725e-16;0.0118196;0.0832385625;22.8301212121212;"extinction_rate"
6.23043375e-16;0.0117494;0.08347275;23.4008742424242;"extinction_rate"
6.83226e-16;0.01169225;0.0831117375;23.9716272727273;"extinction_rate"
2.63443375e-16;0.01162725;0.0825117375;24.5423803030303;"extinction_rate"
1.22806625e-16;0.01155935;0.0821465125;25.1131333333333;"extinction_rate"
1.21642375e-16;0.01154365;0.0819340375;25.6838863636364;"extinction_rate"
1.04838875e-16;0.01143065;0.0819827375;26.2546393939394;"extinction_rate"
1.05379625e-16;0.01131865;0.0817113625;26.8253924242424;"extinction_rate"
2.55597625e-17;0.0112262;0.08140095;27.3961454545455;"extinction_rate"
1.35291875e-17;0.0111607;0.0813732375;27.9668984848485;"extinction_rate"
6.990215e-18;0.01110845;0.080591975;28.5376515151515;"extinction_rate"
1.213245e-17;0.0110835;0.080803;29.1084045454545;"extinction_rate"
5.2030775e-18;0.0110353;0.07994195;29.6791575757576;"extinction_rate"
2.90012125e-18;0.01102265;0.0798928625;30.2499106060606;"extinction_rate"
2.917815e-18;0.01096165;0.080702175;30.8206636363636;"extinction_rate"
3.14390375e-18;0.01096575;0.081143375;31.3914166666667;"extinction_rate"
3.84519125e-18;0.0109677;0.081581175;31.9621696969697;"extinction_rate"
3.07940625e-18;0.01092955;0.08139015;32.5329227272727;"extinction_rate"
3.11483625e-18;0.01088085;0.0813662625;33.1036757575758;"extinction_rate"
2.1039225e-18;0.0108467;0.0816691125;33.6744287878788;"extinction_rate"
1.339665e-18;0.010829;0.0814119375;34.2451818181818;"extinction_rate"
1.2367725e-18;0.01086325;0.0811151875;34.8159348484849;"extinction_rate"
7.01079125e-19;0.01074995;0.0809861125;35.3866878787879;"extinction_rate"
5.1686175e-19;0.01070105;0.0805221625;35.9574409090909;"extinction_rate"
3.92071875e-19;0.010677;0.080807725;36.5281939393939;"extinction_rate"
3.65268375e-19;0.0106555;0.080954175;37.098946969697;"extinction_rate"
3.82893e-19;0.0105743;0.0808163125;37.6697;"extinction_rate"
5.8169325e-19;0.01058795;0.0811663375;38.240453030303;"extinction_rate"
3.52162375e-19;0.0105793;0.0807268625;38.8112060606061;"extinction_rate"
2.11588125e-19;0.0106002;0.080334125;39.3819590909091;"extinction_rate"
4.23012125e-19;0.01056675;0.0799151375;39.9527121212121;"extinction_rate"
2.96902125e-19;0.0105372;0.07952145;40.5234651515152;"extinction_rate"
1.0020615e-19;0.01054335;0.0798061;41.0942181818182;"extinction_rate"
