"lower";"median";"upper";"time";"item"
0.0012368385;0.0465414;5.11350175;0;"extinction_rate"
2.77415425e-14;0.02660875;1.42071975;0.24849099959596;"extinction_rate"
6.68398450000002e-21;0.02208775;0.646535025;0.496981999191919;"extinction_rate"
5.31902350000001e-24;0.0197285;0.39118395;0.745472998787879;"extinction_rate"
2.81475825000001e-26;0.018648;0.311208275;0.993963998383838;"extinction_rate"
7.37067725000022e-29;0.0177667;0.271214725;1.2424549979798;"extinction_rate"
9.88940450000009e-31;0.01707;0.2457458;1.49094599757576;"extinction_rate"
5.47831300000001e-32;0.0165924;0.230401875;1.73943699717172;"extinction_rate"
2.3208405e-33;0.0161532;0.217993525;1.98792799676768;"extinction_rate"
4.74832575000003e-35;0.01569855;0.2037211;2.23641899636364;"extinction_rate"
9.89988550000005e-37;0.0153971;0.197465025;2.4849099959596;"extinction_rate"
7.65280700000001e-38;0.01499425;0.186667525;2.73340099555556;"extinction_rate"
3.26190725000001e-40;0.01458375;0.18118175;2.98189199515152;"extinction_rate"
1.07789425000001e-41;0.0143516;0.17568755;3.23038299474747;"extinction_rate"
1.31537475000003e-44;0.01404205;0.170611475;3.47887399434343;"extinction_rate"
1.52647550000002e-46;0.0138046;0.1664595;3.72736499393939;"extinction_rate"
7.92267600000007e-48;0.01341145;0.15991675;3.97585599353535;"extinction_rate"
4.69403975000002e-49;0.0131315;0.155447875;4.22434699313131;"extinction_rate"
3.45553925e-51;0.0128883;0.1527654;4.47283799272727;"extinction_rate"
8.20735000000009e-52;0.0127196;0.148957375;4.72132899232323;"extinction_rate"
2.34982925000002e-54;0.0125066;0.145771425;4.96981999191919;"extinction_rate"
2.10590600000001e-55;0.01225305;0.1408687;5.21831099151515;"extinction_rate"
1.54297350000003e-58;0.01205485;0.13733155;5.46680199111111;"extinction_rate"
1.62730075000001e-59;0.0118475;0.13344315;5.71529299070707;"extinction_rate"
8.55551700000001e-60;0.0116607;0.13099825;5.96378399030303;"extinction_rate"
6.17816100000012e-60;0.01149125;0.128640275;6.21227498989899;"extinction_rate"
1.99465025000004e-60;0.0113377;0.12525955;6.46076598949495;"extinction_rate"
7.4356102500001e-62;0.01121155;0.124156625;6.70925698909091;"extinction_rate"
9.54583150000012e-62;0.0110481;0.122111275;6.95774798868687;"extinction_rate"
1.19462975000003e-62;0.0109128;0.120455375;7.20623898828283;"extinction_rate"
3.89217275000015e-64;0.01078585;0.11970315;7.45472998787879;"extinction_rate"
2.08115875000009e-66;0.0107104;0.117476525;7.70322098747475;"extinction_rate"
8.36505150000004e-68;0.01061645;0.116594;7.95171198707071;"extinction_rate"
7.52544575000031e-69;0.0105394;0.1167854;8.20020298666667;"extinction_rate"
1.29378625000004e-70;0.0104883;0.116236025;8.44869398626263;"extinction_rate"
2.04328225000004e-71;0.0104099;0.11567685;8.69718498585859;"extinction_rate"
1.14377225000006e-72;0.01031005;0.115712625;8.94567598545454;"extinction_rate"
2.47003450000012e-72;0.01026655;0.114669375;9.1941669850505;"extinction_rate"
8.06606925000007e-73;0.0101802;0.1140202;9.44265798464646;"extinction_rate"
1.75698075000002e-73;0.01015195;0.11320065;9.69114898424242;"extinction_rate"
1.64763350000003e-75;0.0100973;0.112921225;9.93963998383838;"extinction_rate"
1.69952925000016e-76;0.01003045;0.11348565;10.1881309834343;"extinction_rate"
9.44213300000033e-78;0.009959495;0.113563225;10.4366219830303;"extinction_rate"
3.22151000000001e-78;0.00991297;0.1128204;10.6851129826263;"extinction_rate"
2.74628475000005e-79;0.009864705;0.1136912;10.9336039822222;"extinction_rate"
1.44537325000011e-80;0.00981874;0.113795425;11.1820949818182;"extinction_rate"
3.56284900000005e-84;0.00978702;0.113596675;11.4305859814141;"extinction_rate"
6.48632350000247e-86;0.00973738;0.11375645;11.6790769810101;"extinction_rate"
1.41114050000006e-84;0.009691925;0.112975575;11.9275679806061;"extinction_rate"
5.41957800000002e-87;0.00966776;0.112659575;12.176058980202;"extinction_rate"
2.66690575000013e-87;0.00964687;0.113048175;12.424549979798;"extinction_rate"
1.72956600000001e-87;0.00962838;0.11190295;12.6730409793939;"extinction_rate"
9.86868650000002e-88;0.00955858;0.111289575;12.9215319789899;"extinction_rate"
7.31013050000001e-88;0.009525865;0.110968625;13.1700229785859;"extinction_rate"
3.61735375000001e-89;0.00949118;0.111689625;13.4185139781818;"extinction_rate"
3.23841500000003e-90;0.00944065;0.112166775;13.6670049777778;"extinction_rate"
2.64104375000038e-91;0.009367445;0.111751975;13.9154959773737;"extinction_rate"
9.21990875000006e-92;0.009360005;0.1110465;14.1639869769697;"extinction_rate"
1.02288162500004e-92;0.00932444;0.11087635;14.4124779765657;"extinction_rate"
4.35310375000004e-93;0.00934574;0.110771775;14.6609689761616;"extinction_rate"
2.81281550000004e-93;0.00934306;0.110369275;14.9094599757576;"extinction_rate"
5.95336925000005e-94;0.009299185;0.110419975;15.1579509753535;"extinction_rate"
5.81220550000002e-94;0.009254325;0.1104221;15.4064419749495;"extinction_rate"
5.84392425000007e-94;0.009201225;0.110064425;15.6549329745455;"extinction_rate"
1.74756750000005e-95;0.00915406;0.10928695;15.9034239741414;"extinction_rate"
7.36772125000033e-95;0.009120825;0.1089517;16.1519149737374;"extinction_rate"
8.82926300000004e-96;0.00904234;0.11002785;16.4004059733333;"extinction_rate"
2.76704000000011e-96;0.008988245;0.109225475;16.6488969729293;"extinction_rate"
2.63714350000027e-96;0.00889589;0.109149525;16.8973879725253;"extinction_rate"
1.77098550000008e-96;0.00887058;0.108063725;17.1458789721212;"extinction_rate"
1.09572400000002e-96;0.00883747;0.10864175;17.3943699717172;"extinction_rate"
1.59051100000005e-96;0.008756285;0.108025375;17.6428609713131;"extinction_rate"
1.41097650000011e-97;0.00875332;0.108231425;17.8913519709091;"extinction_rate"
7.28869275000215e-99;0.008718235;0.108031375;18.1398429705051;"extinction_rate"
7.14784900000203e-99;0.008680885;0.108493075;18.388333970101;"extinction_rate"
2.73816600000015e-98;0.00867258;0.10792755;18.636824969697;"extinction_rate"
1.61986600000003e-98;0.00866441;0.107577925;18.8853159692929;"extinction_rate"
1.81764375000004e-99;0.008635635;0.1071122;19.1338069688889;"extinction_rate"
6.38336775000002e-99;0.00863445;0.10717575;19.3822979684848;"extinction_rate"
1.69017850000001e-99;0.00859446;0.1068842;19.6307889680808;"extinction_rate"
1.72214225000001e-99;0.008586875;0.1064061;19.8792799676768;"extinction_rate"
5.13369025000135e-101;0.008562705;0.1065885;20.1277709672727;"extinction_rate"
1.71846350000016e-102;0.008492435;0.10597555;20.3762619668687;"extinction_rate"
1.67382925000007e-103;0.008479665;0.10580325;20.6247529664646;"extinction_rate"
4.03229700000025e-104;0.008493835;0.105733825;20.8732439660606;"extinction_rate"
4.90688800000044e-104;0.00850341;0.1059184;21.1217349656566;"extinction_rate"
4.56757550000009e-104;0.00847826;0.106318225;21.3702259652525;"extinction_rate"
2.68403775000018e-104;0.008440165;0.10682205;21.6187169648485;"extinction_rate"
3.3548215000001e-104;0.008407505;0.10679285;21.8672079644444;"extinction_rate"
4.07828550000025e-106;0.008386735;0.1068482;22.1156989640404;"extinction_rate"
9.20784125000014e-106;0.00837233;0.1066567;22.3641899636364;"extinction_rate"
9.32565050000014e-106;0.008352665;0.106907;22.6126809632323;"extinction_rate"
3.56550525000141e-105;0.00835315;0.107379675;22.8611719628283;"extinction_rate"
3.15112750000079e-107;0.008320165;0.108359275;23.1096629624242;"extinction_rate"
4.95302840000266e-109;0.008314645;0.109194175;23.3581539620202;"extinction_rate"
1.19186872500022e-110;0.0083219;0.11017495;23.6066449616162;"extinction_rate"
6.12424950000033e-110;0.008308945;0.110509575;23.8551359612121;"extinction_rate"
1.23146362000073e-107;0.00828789;0.1115079;24.1036269608081;"extinction_rate"
2.39170500000024e-106;0.008269135;0.1122003;24.352117960404;"extinction_rate"
4.08960650000019e-109;0.008237;0.1128135;24.60060896;"extinction_rate"
0.09268365;0.1506575;0.275195325;0;"speciation_rate"
0.09344635;0.150601;0.273867825;0.24849099959596;"speciation_rate"
0.094930375;0.1507895;0.273881575;0.496981999191919;"speciation_rate"
0.09672959;0.150954;0.27432985;0.745472998787879;"speciation_rate"
0.1021929;0.151662;0.2754924;0.993963998383838;"speciation_rate"
0.10470145;0.152144;0.27611825;1.2424549979798;"speciation_rate"
0.105159475;0.15224;0.275561475;1.49094599757576;"speciation_rate"
0.106066575;0.152499;0.27583085;1.73943699717172;"speciation_rate"
0.106286225;0.152717;0.274792475;1.98792799676768;"speciation_rate"
0.1065514;0.1528125;0.2736407;2.23641899636364;"speciation_rate"
0.106863825;0.152885;0.2729498;2.4849099959596;"speciation_rate"
0.1074153;0.153291;0.272885925;2.73340099555556;"speciation_rate"
0.10793275;0.15361;0.2729173;2.98189199515152;"speciation_rate"
0.107834;0.1538065;0.271707425;3.23038299474747;"speciation_rate"
0.107893825;0.153851;0.2700287;3.47887399434343;"speciation_rate"
0.1079369;0.1538775;0.268107075;3.72736499393939;"speciation_rate"
0.10815515;0.1541525;0.266828525;3.97585599353535;"speciation_rate"
0.10859305;0.154423;0.266937075;4.22434699313131;"speciation_rate"
0.109039525;0.154532;0.266741475;4.47283799272727;"speciation_rate"
0.10927915;0.1548735;0.266731325;4.72132899232323;"speciation_rate"
0.10931815;0.1549835;0.266600075;4.96981999191919;"speciation_rate"
0.109624225;0.155092;0.26642905;5.21831099151515;"speciation_rate"
0.109561125;0.155377;0.266562925;5.46680199111111;"speciation_rate"
0.109635675;0.155577;0.266399175;5.71529299070707;"speciation_rate"
0.10988875;0.1558715;0.266478925;5.96378399030303;"speciation_rate"
0.1101418;0.1561865;0.2673323;6.21227498989899;"speciation_rate"
0.11071805;0.156717;0.26872525;6.46076598949495;"speciation_rate"
0.110974425;0.1571325;0.27003905;6.70925698909091;"speciation_rate"
0.1111593;0.1576505;0.2718186;6.95774798868687;"speciation_rate"
0.1118396;0.158165;0.272823625;7.20623898828283;"speciation_rate"
0.112472;0.1590615;0.27586395;7.45472998787879;"speciation_rate"
0.113299225;0.1597625;0.2778326;7.70322098747475;"speciation_rate"
0.113682325;0.1605285;0.280024425;7.95171198707071;"speciation_rate"
0.115069725;0.161718;0.28434735;8.20020298666667;"speciation_rate"
0.115394975;0.1620145;0.284946975;8.44869398626263;"speciation_rate"
0.1157833;0.162416;0.28707705;8.69718498585859;"speciation_rate"
0.1160031;0.163061;0.28814015;8.94567598545454;"speciation_rate"
0.11613215;0.163531;0.2891251;9.1941669850505;"speciation_rate"
0.11630795;0.1638875;0.28951395;9.44265798464646;"speciation_rate"
0.1164693;0.1642715;0.289962725;9.69114898424242;"speciation_rate"
0.11690015;0.1648975;0.290851825;9.93963998383838;"speciation_rate"
0.117002175;0.1652375;0.292515;10.1881309834343;"speciation_rate"
0.11716075;0.1656845;0.2921289;10.4366219830303;"speciation_rate"
0.11736215;0.165933;0.292743225;10.6851129826263;"speciation_rate"
0.1173903;0.1661425;0.29245125;10.9336039822222;"speciation_rate"
0.1175213;0.166309;0.292775225;11.1820949818182;"speciation_rate"
0.11750315;0.1663725;0.292077175;11.4305859814141;"speciation_rate"
0.117564075;0.1666475;0.292753075;11.6790769810101;"speciation_rate"
0.117385475;0.166739;0.2927096;11.9275679806061;"speciation_rate"
0.11744825;0.166834;0.293283325;12.176058980202;"speciation_rate"
0.117302575;0.1668075;0.29294725;12.424549979798;"speciation_rate"
0.1172096;0.1668395;0.29293725;12.6730409793939;"speciation_rate"
0.1168166;0.1668065;0.292864275;12.9215319789899;"speciation_rate"
0.116812875;0.1668075;0.29306395;13.1700229785859;"speciation_rate"
0.116486125;0.1668035;0.293341025;13.4185139781818;"speciation_rate"
0.11648015;0.166892;0.29369865;13.6670049777778;"speciation_rate"
0.1163208;0.1670645;0.294138075;13.9154959773737;"speciation_rate"
0.1161683;0.1669945;0.2938056;14.1639869769697;"speciation_rate"
0.115915275;0.167056;0.294022675;14.4124779765657;"speciation_rate"
0.11586665;0.1671115;0.2941268;14.6609689761616;"speciation_rate"
0.11573565;0.1672365;0.295456;14.9094599757576;"speciation_rate"
0.115477175;0.1673955;0.29530725;15.1579509753535;"speciation_rate"
0.115381375;0.167455;0.2953498;15.4064419749495;"speciation_rate"
0.1151349;0.167611;0.295700475;15.6549329745455;"speciation_rate"
0.1151285;0.167631;0.2963837;15.9034239741414;"speciation_rate"
0.1151129;0.167628;0.296864675;16.1519149737374;"speciation_rate"
0.115104825;0.16764;0.2982301;16.4004059733333;"speciation_rate"
0.114916675;0.167756;0.29791525;16.6488969729293;"speciation_rate"
0.11461645;0.16782;0.2984731;16.8973879725253;"speciation_rate"
0.11461715;0.1678415;0.29947695;17.1458789721212;"speciation_rate"
0.114376625;0.167832;0.300875325;17.3943699717172;"speciation_rate"
0.11436455;0.167967;0.3026627;17.6428609713131;"speciation_rate"
0.114244825;0.1681705;0.302761;17.8913519709091;"speciation_rate"
0.114134575;0.1680375;0.304388775;18.1398429705051;"speciation_rate"
0.11399395;0.1681255;0.304613925;18.388333970101;"speciation_rate"
0.113992725;0.168235;0.307034525;18.636824969697;"speciation_rate"
0.11397315;0.168367;0.3086938;18.8853159692929;"speciation_rate"
0.113648825;0.1684915;0.310389075;19.1338069688889;"speciation_rate"
0.1134505;0.1685905;0.3108654;19.3822979684848;"speciation_rate"
0.112950275;0.168551;0.3124329;19.6307889680808;"speciation_rate"
0.11256015;0.16865;0.31248645;19.8792799676768;"speciation_rate"
0.112297375;0.168687;0.3135812;20.1277709672727;"speciation_rate"
0.1119202;0.1688835;0.316308475;20.3762619668687;"speciation_rate"
0.111746475;0.169059;0.319184475;20.6247529664646;"speciation_rate"
0.111161275;0.169094;0.3207371;20.8732439660606;"speciation_rate"
0.11075095;0.1689765;0.32227865;21.1217349656566;"speciation_rate"
0.1100132;0.1689075;0.323870275;21.3702259652525;"speciation_rate"
0.10927855;0.1688025;0.325974675;21.6187169648485;"speciation_rate"
0.108310375;0.168531;0.325951475;21.8672079644444;"speciation_rate"
0.10767335;0.1684165;0.32698365;22.1156989640404;"speciation_rate"
0.107317275;0.168412;0.328521125;22.3641899636364;"speciation_rate"
